"File Name","Item Sequence","Visibility","Title","Thumbnail URL","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","AltTitle.other","AltTitle.uniform","Place of origin","Date.normalized","Date binding","Date.creation","Scribe","Illuminator","Rubricator","Author","Commentator","Compiler","Translator","Summary","Contents note","Colophon","Incipit","Explicit","Motif","Bibliography","References","Provenance","Signature","General note","Physical Description","Format.extent","Format","Format.dimensions","Support","Foliation","Collation","Page layout","Writing and hands","Illustrations note","Inscription","Additions","Binding note","Ink color","Features","Condition note","Type.typeOfResource","Type.genre","Language","Text direction","Writing system","Script","Script note","Rights.statementLocal","Rights contact","Name.repository","AltIdentifier.local","Series","Collection (physical)","Undertext object(s)","Overtext mss","Other version","Ms cataloger/scholar","(originator of the digitized object)","Lens make | Lens model","Aperature","Camera Operator","IIIF Manifest URL"
"","","sinai","Sinai Arabic 503. Life of St. Gregory of Sicily ; Life of Gregory the Miracle-Maker : manuscript, 1240. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1xw5p5n","Work","","","","1240","","1240","","","","","","","","","","""The [copying of the] stories of the saints the immaculate fathers were finished …, and that was on Monday [?] 28 in the month of Iyār [May] in the Year of Our Father Adam, peace be upon him, [Anno Mundi] 6748, and Aghātūn … copied it at Holy Mount Sinai [Monastery] …"" (f. 79r).","","تمّت (f. 62r)؛ نجزت (f. 79r).","","","Kamil","","","","","79 ff. ; 731.6 g","Codex","230 x 161 x 47 mm","Paper","","","","Scribe: Aghātūn (f. 79r)","","","Front flyleaf 1r","","","Rubrication|~|Marginalia|~|Border(s), Decorative|~|Colophon","","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 503","","Sinai. Old Collection","","","https://www.loc.gov/item/0027939012A-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw5p5n/manifest"
"","","sinai","Sinai Arabic 506. Story of Barlaam and Josaphat ; Mimars ; Paradise of the Fathers : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1t73mt3","Work","","","","1201/1300","","13th c.","","","","","","","","","A section of the story of Barlaam and Josaphat ; Mimars by SS. Anastasius, Theodulus and John Chrysostom ; Paradise of the Fathers by Sophronius Patriarch of Jerusalem","","","تمّّ بعون الله (f. 174v).","","","Kamil","","","","","177 ff. ; 1022.7 g","Codex","230 x 161 x 69 mm","Paper","","","","","f. 175r","","ff. 30r (aphoristic inscription), 32bv (supplicant inscriptions) 33bv (aphoristic inscription), 175r (reader inscription, supplicant inscriptions, etc, Coptic[?]), 175v (supplicant inscriptions)","","","Rubrication|~|Marginalia","","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 506","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390143-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t73mt3/manifest"
"","","sinai","Sinai Arabic 538. Lives of Saints : manuscript, 1211. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1pg2w47","Work","","","","1211","","1211","","","","","","","","","Story of Barlaam and Josaphat ; The Dormition of Our Lady ; Lives of SS. Theodore of the Monastery of St. Sabas, Mark of Scetes, known as at-Tarmaqānī, Maximus and Dometius, Onuphrius-whose life is written by St. Paphnutius, Onesima, Stratonica and Seleucus, Martianus, Simeon, Archelides, “God’s Man”, John of the Well, Mary the Egyptian, written by Sophronius Patriarch of Jerusalem, Maurice (Mōrīq), and Simeon known as Mār Qūmī","","","","","","Kamil","","","","","377 ff. ; 1991.7 g","Codex","262 x 190 x 80 mm","Paper","f. 222 lacking","","","","ff. 170r, 170v","","ff. 167r (supplicant inscriptions), 167v (supplicant inscription, etc) 376v (supplicant inscription)","Front board and spine lacking","","Marginalia|~|Rubrication","Rodent damage affecting text on f. 376","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 538","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390301-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg2w47/manifest"
"","","sinai","Sinai Arabic 558. Lives of Saints ; Paradise of the Fathers : manuscript, [12th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1jq24fb","Work","","","","1101/1200","","12th c.","","","","","","","","","Selection from the Paradise of the Fathers ; The story of St. Mark who lived in the mountain of Tarmaqa, the twelve saintly hermits, and the story of St. Paul and Satan ; Epistle from St. Moses to St. Poemen ; Epistle from Thalassius to Palladius the Bishop ; Cousels from the Gospel ; A short
Creed for those who are ignorant of the doctrine of Orthodoxy","","","","","","Kamil","","","","","202 ff. ; 1334.7 g","Codex","227 x 168 x 82 mm","Paper","","","","","","","f. 1av (donation inscription)","","","Rubrication|~|Illustration(s)|~|Marginalia","","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 558","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390519-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq24fb/manifest"
"","","sinai","Sinai Arabic 569. The Great Pandectes by St. Nicon : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1863krg","Work","","","","1201/1300","","13th c.","","","","","","","","","Beginning with discourse 2 and ending with discourse 63","","","","","","Kamil","","","","","460 ff. ; 3743.7 g","Codex","323 x 242 x 98 mm","Paper","","","","","","","","Binding lacking","","Marginalia|~|Rubrication|~|Illustration(s)","Rodent damage affecting text on ff. 1–15","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 569","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390581-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1863krg/manifest"
"","","sinai","Sinai Arabic 570. Varia : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1dz1cr2","Work","","","","1201/1300","","13th c.","","","","Maximus, Confessor, Saint, approximately 580-662|~|Ephraem, Syrus, Saint, 303-373|~|Anastasius, Saint, the fuller, -304? ??","","","","","Sermons by Gabriel Bishop of Mt. Sinai ; Apocalypse of St. John the Apostle ; Selection from the Paradise of the Fathers ; Treatise by Maximus (200 chapters) ; Sayings by Ephraem ; Problems and responses between Anastastius and some faithful Christians","","نبتدي بمعونة (f. 15r)؛","إنقضیٰ بعون الله و تأييده (f. 18v)؛ كملت (f. 14v)؛","","","Kamil","","","","","267 ff. ; 1880.7 g","Codex","284 x 205 x 95 mm","Paper","f. 145 miswritten as 45","","","It seems there is a change of hands multiple times, e.g. round ff. 9r, 9v, 19r, 132r, 264r.","f. 2r","","f. 267v (supplicant inscription)|~|Fragment found between ff. 50v–51r","Front board lacking","","Marginalia|~|Rubrication|~|Illustration(s)|~|Headpiece(s)","","text","Historical works|~|Hagiographies","ara","right-to-left","Arabic","Naskh|~|Thuluth","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 570","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871432/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz1cr2/manifest"
"","","sinai","Sinai Arabic 594. Prophetologion for Lent and the Holy Week : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z10p23cq","Work","","Prophetologion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","148 ff. ; 1049.4 g","Codex","267 x 196 x 51 mm","Paper","","","","","","","","","","Headpiece(s)|~|Rubrication|~|Decoration, Vegetative|~|Marginalia","","text","Liturgical texts|~|Lectionaries|~|Biblical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 594","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871435/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p23cq/manifest"
"","","sinai","Sinai Arabic 596. Prophetologion for Lent : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1w10975","Work","","Prophetologion","","1201/1300","","13th c.","","","","","","","","","","","","","","","Kamil","","","","","112 ff. ; 980.2 g","Codex","282 x 212 x 37 mm","Paper","","","","","","","","","","Rubrication|~|Marginalia","","text","Liturgical texts|~|Lectionaries|~|Biblical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 596","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891686/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w10975/manifest"
"","","sinai","Sinai Arabic 626. Commentary on the Epistles to the Hebrews by St. John Chrysostom, in 34 discourses : manuscript, 1725. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1r79jm7","Work","","","","1725","","1725","","","","","","","","","","""The completion of [the copying of] this blessed book occurred during the day on Wednesday 19 in the month of holy Iyār [May] in the Year of Our Father Adam, the best of peace be upon him, [Anno Mundi] 7233 by … Michael a clergyman …"" (f. 231r).","","قد كمل الكتاب (f. 231r)؛ و كان نجاز من هذ الكتاب المبارك (f. 231r).","","","Kamil","","","","","231 ff. ; 2240.9 g","Codex","326 x 225 x 59 mm","Paper","f. 87 lacking","","","Scribe: Michael (f. 231r)","","","f. 231v (supplicant and donation [purchase] inscription[s])","","","Rubrication|~|Marginalia|~|Illustration(s)|~|Colophon","","text","Theological works|~|Commentaries","ara","right-to-left","Arabic","Naskh|~|Thuluth","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 626","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871438/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r79jm7/manifest"
"","","sinai","Sinai Arabic 678. Oktoichos : manuscript, 1780. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1960mx9","Work","","Oktoechos","","1780","","1780","","","","","","","","","","","","","","","Kamil","","","","","253 ff. ; 2913.2 g","Codex","358 x 259 x 87 mm","Paper","f. 1 lacking; ff. 1 and 250 treated as front and back board inside, respectively.","","","","","","","","","Rubrication|~|Colophon","f. 250 partially attached to inside back board","text","Liturgical texts|~|Hymnals","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 678","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891694/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1960mx9/manifest"
"","","sinai","Sinai Arabic 683. Anthologion for the whole year : manuscript, [17th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1gq8227","Work","","Anthologion","","1601/1700","","17th c.","","","","","","","","","","","","","","","Kamil","","","","","200 ff. ; 1479.6 g","Codex","313 x 224 x 55 mm","Paper","","","","","","","","","","Rubrication|~|Decoration, Geometric|~|Colophon","","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 683","","Sinai. Old Collection","","","https://www.loc.gov/item/00279391482-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq8227/manifest"
"","","sinai","Sinai Arabic 685. Pentekostarion : manuscript, [17th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z15d9w6f","Work","","Pentekostarion","","1601/1700","","17th c.","","","","","","","","","","","","","","","Kamil","","","","","158 ff. ; 1819.2 g","Codex","313 x 245 x 52 mm","Paper","","","","","","","","","","Rubrication|~|Marginalia","","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 685","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390805-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15d9w6f/manifest"
"","","sinai","Sinai Arabic 686. Anthologion, second part only : manuscript, [16th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z11n94hj","Work","","Anthologion","","1501/1600","","16th c.","","","","","","","","","","","","","","","Kamil","","","","","148 ff. ; 975.2 g","Codex","305 x 227 x 44 mm","Paper","","","","","","","","","","Rubrication|~|Colophon|~|Marginalia","","text","Liturgical texts","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 686","","Sinai. Old Collection","","","https://www.loc.gov/item/00279390799-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11n94hj/manifest"
