File Name,Item Sequence,Title,Descriptive title,Thumbnail URL,viewingHint,Parent ARK,Item ARK,Object Type,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Author,Associated name,Translator,Contents note,Colophon,Incipit,Explicit,References,Provenance,General note,Format.extent,Form,Format.dimensions,Support,Foliation,Page layout,Hand note,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights.statementLocal,Rights contact,Name.repository,Shelfmark,Collection (physical),Other version(s),image count,IIIF Manifest URL,delivery
,,"St. Catherine's Monastery, Sinai Arabic 71",,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1sf40j6,Work,,Bible. Gospels,,901/1000,,10th c.,,,,,"Beginning with St. Matthew XXIII, 3. Ending St. Luke VIII, 1",,,,Kamil,,,49 ff.,codex,227 x 178 x 22 mm,parchment,,,,,,,Front and back boards lacking,,Rubrication|~|Illustration(s)|~|Marginalia,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 71,Sinai. Old Collection,https://www.loc.gov/item/00279385998-ms/,104,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf40j6/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 72","Four Gospels, divided according to the readings of the Greek Calendar","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8nmt%2Fmm55p53g/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1cn8nmt,Work,,Bible. Gospels,,897,,897,,,,,,,,,Kamil,,,119 ff.,codex,204 x 141 x 60 mm,parchment,,,,,,,,,Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Kufic,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 72,Sinai. Old Collection,https://www.loc.gov/item/00279385986-ms/,248,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn8nmt/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 75","Four Gospels, divided according to the readings of the Greek Calendar","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx2gzz%2Fkk833q8r/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1hx2gzz,Work,,Bible. Gospels,,801/900,,9th c.,,,,,Followed by theological treatise against atheists,,مبتداء أنجيل مرقس البشير (f. 31r)؛ أوّل إنجيل لوقا البشير (f. 49r).,قد تمّ إنجيل القدّيس متّیٰ البشير ألّذي كرز بالعبرانية في السّند و الهند (f. 30r)؛ تمّ إنجيل مرقس القدّيس البشير ألّذي كرز بالرّومية في مدينة رومية الكبيرة (f. 48r)؛ تمّ إنجيل لوقا البشير الّذی تكلّم باليونانية في مدينة الإسكندرية (f. 79r)؛ تمّ إنجيل يحنّا البشيرألّذي كرز باليونانية في إفسس (f. 102r)؛ و كان كمال كتابه (f. 222r).,Kamil,,,222 ff.,codex,228 x 175 x 83 mm,parchment,f. 1r lacking (f. 1 noted on the verso),,,,,"f. 222v, back pastedown (f. 223r)",,,"Rubrication|~|Illustration(s)|~|Border(s), Decorative|~|Marginalia",,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 75,Sinai. Old Collection,https://www.loc.gov/item/00279386048-ms/,458,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx2gzz/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 76",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806mbk%2F7w09w671/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1806mbk,Work,,Bible. Gospels,,1201/1300,,13th c.,,,,,Followed by other Gospel extracts in Greek on additional folios 317-322,,,,Kamil,,,323 ff.,codex,286 x 217 x 105 mm,paper,,,Greek text on ff. 317-322,,,,Metal decoration on back cover,,,,text,Biblical texts|~|Gospel books,ara|~|grc,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 76,Sinai. Old Collection,https://www.loc.gov/item/0027938605A-ms/,655,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1806mbk/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 77",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b15vj%2Fs3412370/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z15b15vj,Work,,Bible. Gospels,,1201/1300,,13th c.,,,,,,,,,Kamil,,,258 ff.,codex,222 x 157 x 86 mm,paper,,,,,,,,,Rubrication|~|Marginalia|~|Colophon,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 77,Sinai. Old Collection,,526,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b15vj/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 78",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8g1r%2Ft777087c/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z19c8g1r,Work,,Bible. Gospels,,1201/1300,,13th c.,,,,,,,,,Kamil,,,322 ff.,codex,230 x 155 x 96 mm,paper,,,,,,,,,,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 78,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891608/NLI,654,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c8g1r/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 79",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0f64%2Fnm65hw9r/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z11k0f64,Work,,Bible. Gospels,,1201/1300,,13th c.,,,,,,,,,Kamil,,,324 ff.,codex,225 x 165 x 90 mm,paper,,,,,,,,,"Rubrication|~|Decoration, Geometric|~|Headpiece(s)|~|Marginalia",,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 79,Sinai. Old Collection,,659,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k0f64/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 80",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x64r8j%2Fst62kz9w/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1x64r8j,Work,,Bible. Gospels,,1479,,1479,,,,,,,نبتدي بعون الله سبحانه نكتب الإنجيل المقدّس (f. 2r)؛ نبتدي بعون الله و حسن توفيقه نكتب بشارة الرّسول مرقص الإنجيلي (f. 53v)؛ نبتدي بعون الله سبحانه و تعالیٰ نكتب الإنجيل المقدّس من بشارة الرّسول لوقا الإنجيلي (f. 82r)؛ نبتدي بعون الله سبحانه نكتب إنجيل يوحنّا (f. 128v)؛ نبتدي بعون الله سبحانه نكتب فصول الأناجيل (f. 166r).,كمل … بشارة المرقص الإنجيلي الّذي كتبهُ في رومية علی[؟] عهد بطرس الرّسول (f. 81v)؛ كمل … بشارة المرسول الإنجيلي يوحنّا الفاضل، المتکلّم بالاهيّات، المحبوب من الرّب، و بتمامها. كمل نسخة الإنجيل المقدّس (f. 165r)؛ كمل … نسخة فهرسة و سنكنساري الإنجيل المقدّس (f. 192v).,Kamil,,,194 ff.,codex,301 x 213 x 78 mm,paper,,,,"ff. 2r–4r (headpieces), 53v (headpiece), 54r, 81v, 82r (headpiece), 127v, 128v (headpiece), 129r, 129v, 130r, 130v, 132v, 133r, 134r, 134v, 135r, 137v, 138r, 139v, 140r, 141v, 142r, 143v, 144r, 144v, 145r, 145v, 146r, 147v, 148r, 148v, 149r, 149v, 150r, 165v",,"ff. 192v (donation inscription), 193r (reader inscriptions), 193v (supplicant and reader inscriptions), 194r (reader inscriptions), 194v (reader inscription)",,,"Rubrication|~|Illustration(s)|~|Marginalia|~|Decoration, Full-page|~|Decoration, Geometric|~|Decoration, Vegetative|~|Decoration, Zoomorphic|~|Headpiece(s)|~|Border(s), Decorative|~|Dated",,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 80,Sinai. Old Collection,https://www.loc.gov/item/00279386061-ms/,398,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x64r8j/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 81",Four Gospels,,paged,ark:/21198/z1bk2gmg,ark:/21198/z18p73vc,Work,,Bible. Gospels,,1323,,1323,,,,,,,,,Kamil,,,183 ff.,codex,287 x 197 x 75 mm,paper,,,,,,,,,Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 81,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891610/NLI,382,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p73vc/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 83",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ws9xmj%2Fw501t44s/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1ws9xmj,Work,,Bible. Gospels,,1201/1300,,13th c.,,,,,,,,,Kamil,,,293 ff.,codex,225 x 160 x 80 mm,paper,Folios 16r-v 17r-v 18r-v missing / foliation jumps from 15r to 19r,,,,,,,,Rubrication|~|Marginalia|~|Colophon,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh|~|Estrangela,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 83,Sinai. Old Collection,,594,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ws9xmj/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 85",Apocalypse ; Mimars,,paged,ark:/21198/z1bk2gmg,ark:/21198/z14x6c5h,Work,,Bible. Revelation,,1101/1300,,1101-1300,,"Dionysius, the Areopagite, Saint, active 1st century|~|Maximus, Confessor, Saint, approximately 580-662",,,"Apocalypse of St. John the Apostle ; Mimar of St. Dionysius the Areopagite Bishop of Athens on “Good and Evil”, Mimar by same on “Celestial Priesthood” ; Treatise on “Church Offices” by Maximus the Confessor",,,,Kamil,,,240 ff.,codex,189 x 144 x 70 mm,paper,ff. 202 and 223 lacking,,,,,,,,,,text,Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 85,Sinai. Old Collection,http://www.loc.gov/item/00279386693-ms/,490,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x6c5h/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 87",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s195tm%2Fsz66qk3r/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1s195tm,Work,,Bible. Gospels,,1478,,1478,,,,,,,,,Kamil,,,183 ff.,codex,219 x 163 x 52 mm,paper,,,,,,,,,"Rubrication|~|Decoration, Geometric|~|Headpiece(s)|~|Colophon|~|Dated",,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 87,Sinai. Old Collection,,378,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s195tm/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 88",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88f4r%2Fmr04x99w/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1n88f4r,Work,,Bible. Gospels,,1290,,1290,,,,,,,,,Kamil,,,307 ff.,codex,222 x 164 x 95 mm,paper,,,,,,,,,"Rubrication|~|Marginalia|~|Decoration, Geometric|~|Headpiece(s)|~|Dated",,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 88,Sinai. Old Collection,,624,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n88f4r/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 89",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2F9c34v405/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1np37q4,Work,,Bible. Gospels,,1285,,1285,,,,,,,نبتدي بعَون الله و حُسن توفيقه و ارشاده و تسديده. نكتب الاربعة الأناجيل المقدّسة. الاوّل من ذلك بشارة القديس متّی الإنجيلي. (f. 2r)؛ فاتحة بشارة الرّسول المُعظّم مرقس الإنجيلي الطّاهر البشير (f. 51ar)؛ نبتدي بعَون الله و حُسن توفيقه و ارشاده و تسديده نكتب بشارة القدّيس لوقا الإنجيلي. (f. 79v)؛ إبتدا بشارة القدّيس يوحنّا الإنجيلي (f. 127r)؛ نبتدي بعَون الله نكتب فصول الأناجيل الّتي يقروا في طَول الخمسين (f. 164r).,كمل نسخ بشارة الرَسول العظيم متی الإنجيلي و لله السبح و المجد دايماً و علينا رحمته امين (f. 49v)؛ كملت الاصحاحات و عددها و السبح لرب المجد دايماً سرمداً و علينا رحمته امين (f. 50v)؛ كمل إنجيل القدّيس مرقس البشير الّذي كتبه برومية في عهد بطرس الرّسول و المجد لله دائماً ابداً (f. 78v)؛ و السّبح لله دايماً و علينا رحمته آمين (f. 125r)؛ تمّت الاصحاحات الّتي الإنجيل لوقا القدّيس البشير الإنجيلي ترحمنا[؟] الرّب لشفاعته آمين (f. 126v)؛ كملت هذه النّسخة المقدّسة بحبل الله المقدّس طور سينا (f. 163r)؛ كمل بعون الله و رحمته کتبة السّنكسار (f. 193r).,Kamil,,,240 ff.,codex,189 x 144 x 70 mm,paper,ff. 202 and 223 lacking,,,,,"ff. 1r (reader and supplicant inscriptions), 193v (reader inscription), 194v (Coptic[?] inscription)",,,Rubrication|~|Marginalia|~|Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 89,Sinai. Old Collection,https://www.loc.gov/item/0027938670A-ms/,400,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np37q4/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 9",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr03rq%2F2x17dr4p/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1sr03rq,Work,,Bible. Old Testament,,1201/1300,,13th c.,,,,,"Books of Isaiah, Hosea, Joel, Amos, Obadiah, Jonas, Micah, Nahum, Habakkuk, Zephaniah, Haggai, Zechariah. Malachi, Jeremiah, the Lamentations of Jeremiah, Ezekiel and Daniel. Also story of Susanna, according to the Septuagint",,,,Kamil,,,347 ff.,codex,274 x 188 x 95 mm,paper,,,,Decorative illustration on f. 343v,,,,,Rubrication|~|Illustration(s),,text,Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 9,Sinai. Old Collection,,704,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr03rq/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 90",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7qbg%2F8d97ws2n/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z15m7qbg,Work,,Bible. Gospels,,1283,,1283,,,,,Preceded by index and divided according to Greek Calendar,,,,Kamil,,,319 ff.,codex,233 x 161 x 100 mm,paper,,,,,,,,,Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 90,Sinai. Old Collection,https://www.loc.gov/item/00279386711-ms/,649,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m7qbg/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 91",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh7pfg%2Fng55nc3d/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1hh7pfg,Work,,Bible. Gospels,,1289,,1289,,,,,"Beginning with St. Matthew IV, 23 and followed by Calendar of readings according to Greek rite",,,,Kamil,,,264 ff.,codex,225 x 161 x 84 mm,paper,,,,,,,,,"Rubrication|~|Marginalia|~|Decoration, Geometric|~|Headpiece(s)|~|Colophon|~|Dated",,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 91,Sinai. Old Collection,,538,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh7pfg/manifest,delivery 4.1
,,"St. Catherine's Monastery, Sinai Arabic 92",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1475vkd%2Fxq97bw0m/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1475vkd,Work,,Bible. Gospels,,1401/1500,,15th c.,,,,,"Divided according to Greek Calendar, beginning with St. Matthew IX, 32",,,,Kamil,,,112 ff.,codex,180 x 137 x 28 mm,paper,,,,"Illumination on ff. 28r, 54r",,,,,,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 92,Sinai. Old Collection,,229,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1475vkd/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 93",Four Gospels,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1029vvj,Work,,Bible. Gospels,,1201/1300,,13th c.,,,,,,,نبدي بعَون الله و توفيقه بكتابَة فهرسة اصحاحَات البشارة المقدّسة الّتي قالها الرّوح القدس علیٰ فمّ متّیٰ (f. 8v)؛ فَاتِحَةُ بَشَارَةُ مَتَّیٰ اَلْإِنْجِيلي (f. 10v)؛ فاتحة بشارة الرّسُول المُعظّم مرقس الإنجيلي بَطْريرَك الإسكندرية (f. 79v)؛ نبدي بعون الله و حُسن توفيقه ننقل انجيل لوقا البشير من اللّسان اليوناني إلي العربي (f. 118v)؛ فاتحة إنجيل الرّسول النّبيل المعظّم لوقا الإنجيلي أحد الرّسل السّبعين (f. 121v)؛ بعون الله تبارك و تعالیٰ نبتدي و بحسن توفيقه و ارشاده نهتدي نذكر إصحاحات إنجيل يوحَنّا الرّسول العظيم الثاولوغس (f. 188v)؛ فاتحة إنجيل الرّسُول العظيم يوحنّا الثاولوغُس أَحد الرّسُل الأثنیٰ عَشر (f. 189v).,كُملت الفهرسة المباركة و لله منّة و الشّكر آمين (f. 10r)؛ كمل نسخ بشارة العظيم متّیٰ الإنجيلي و لله السّبح و المجد دائماً (f. 74r)؛ تمّت فهرسة و المجد دائماً لربّ المجد (f. 120v).,Kamil,,,234 ff.,codex,289 x 218 x 57 mm,paper,f. 1 lacking,,,,,,Front and back boards lacking,,Rubrication|~|Illustration(s)|~|Marginalia,Rodent damage affecting text on ff. 2–4,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 93,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871369/NLI,474,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1029vvj/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 94",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g53tm%2Fn5308s85/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z10g53tm,Work,,Bible. Gospels,,1262,,1262,,,,,Divided according to Greek Calendar and followed by tables of Gospel readings for the year,,,,Kamil,,,289 ff.,codex,203 x 145 x 87 mm,paper,,,,,,,,,Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 94,Sinai. Old Collection,,588,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g53tm/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 95",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4mbb%2F6w25t52j/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1vq4mbb,Work,,Bible. Gospels,,1277,,1277,,,,,"Divided according to Greek Calendar with chapter index at end of each Gospel, text followed by Tables of Gospel readings for the year",,,,Kamil,,,342 ff.,codex,192 x 154 x 93 mm,paper,,,,,,,,,Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 95,Sinai. Old Collection,,696,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq4mbb/manifest,delivery 5.1
