File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Illuminator,Rubricator,Author,Commentator,Compiler,Translator,Summary,Contents,Colophon,Incipit,Explicit,Motif,Bibliography,References,Provenance,Signature,General note,Physical Description,Format.extent,Format,Format.dimensions,Support,Foliation,Collation,Page layout,Writing and hands,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights contact,Name.repository,AltIdentifier.local,Series,Collection (physical),Undertext object(s),Overtext mss,Other version,Ms cataloger/scholar,(originator of the digitized object),Lens make | Lens model,Aperature,Camera Operator
,,discovery,"Sinai Arabic 558. Hagiographica : manuscript [ca 12th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1jq24fb,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1101/1200,,12th c.,,,,,,,,,,,,,,,,,,,,202 ff. ; 1334.7 g,Codex,227 x 168 x 82 mm,Paper,,,,,,,f. 1av (donation inscription),,,Rubrication|~|Illustration(s)|~|Marginalia,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 558,,Sinai. Old Collection,,,https://www.loc.gov/item/00279390519-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas
,,discovery,"Sinai Arabic 569. St. Nicon's Great Pandectes : manuscript [ca 13th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1863krg,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1201/1300,,13th c.,,,,Nikon the Dry (aka Nicon the Hermit),,,,,,,,,,,,,,,,460 ff. ; 3743.7 g,Codex,323 x 242 x 98 mm,Paper,,,,,,,,Binding lacking,,Marginalia|~|Rubrication|~|Illustration(s),Rodent damage affecting text on ff. 1–15,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 569,,Sinai. Old Collection,,,https://www.loc.gov/item/00279390581-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 570. Varia : manuscript [ca 13th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1dz1cr2,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1201/1300,,13th c.,,,,"Maximus, Confessor, Saint, approximately 580-662|~|Ephraem, Syrus, Saint, 303-373|~|Anastasius, Saint, the fuller, -304? ??",,,,,"Homilies of Gabriel, Bishop of Sinai. Beginning and end of the Paradise of the Fathers. Maximos (100 Chapters). Mimars of Ephraem. Responses of Anastasios.",,نبتدي بمعونة (f. 15r)؛,إنقضیٰ بعون الله و تأييده (f. 18v)؛ كملت (f. 14v)؛,,,Gibson,,,Fragment found between ff. 50v–51r,,267 ff. ; 1880.7 g,Codex,284 x 205 x 95 mm,Paper,f. 145 miswritten as 45,,,"It seems there is a change of hands multiple times, e.g. round ff. 9r, 9v, 19r, 132r, 264r.",f. 2r,,f. 267v (supplicant inscription),Front board lacking,,Marginalia|~|Rubrication|~|Illustration(s)|~|Headpiece(s),,text,Histocial works|~|Hagiographies,ara,right-to-left,Arabic,Naskh|~|Thuluth,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 570,,Sinai. Old Collection,,,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871432/NLI,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 594. Prophetologion for Lent and Holy Week : manuscript [ca 13th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z10p23cq,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1201/1300,,13th c.,,,,,,,,,,,,,,,,,,,,148 ff. ; 1049.4 g,Codex,267 x 196 x 51 mm,Paper,,,,,,,,,,"Headpiece(s)|~|Rubrication| ~ |Decoration, Vegetative|~ |Rubrication|~|Marginalia",,text,Liturgical books|~|Lectionaries,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 594,,Sinai. Old Collection,,,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871435/NLI,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 596. Lenten Prophetologion : manuscript [ca 13th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1w10975,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1201/1300,,13th c.,,,,,,,,,,,,,,,Gibson,,,,,112 ff. ; 980.2 g,Codex,282 x 212 x 37 mm,Paper,,,,,,,,,,Rubrication|~|Marginalia,,text,Liturgical books|~|Lectionaries,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 596,,Sinai. Old Collection,,,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891686/NLI,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 626. Commentary on Thrity-Four Articles, with Homilies : manuscript, 1725. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1r79jm7,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1725,,1725,Michael (f. 231r),,,,,,,,,"""The completion of [the copying of] this blessed book occurred during the day on Wednesday 19 in the month of holy Iyār [May] in the Year of Our Father Adam, the best of peace be upon him, [Anno Mundi] 7233 by … Michael a clergyman …"" (f. 231r).",,قد كمل الكتاب (f. 231r)؛ و كان نجاز من هذ الكتاب المبارك (f. 231r).,,,Gibson,,,,,231 ff. ; 2240.9 g,Codex,326 x 225 x 59 mm,Paper,f. 87 lacking,,,Scribe: Michael (f. 231r),,,f. 231v (supplicant and donation [purchase] inscription[s]),,,Rubrication|~|Marginalia|~|Illustration(s)|~|Colophon,,text,Theological works|~|Commentaries,ara,right-to-left,Arabic,Naskh|~|Thuluth,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 626,,Sinai. Old Collection,,,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871438/NLI,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos
,,discovery,"Sinai Arabic 678. Octoechos : manuscript, 1780. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1960mx9,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1780,,1780,,,,,,,,,,,,,,,,,,,,253 ff. ; 2913.2 g,Codex,358 x 259 x 87 mm,Paper,"f. 1 lacking; ff. 1 and 250 treated as front and back board inside, respectively.",,,,,,,,,Rubrication|~|Colophon,f. 250 partially attached to inside back board,text,Liturgical books|~|Antiphonaries,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 678,,Sinai. Old Collection,,,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891694/NLI,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas
,,discovery,"Sinai Arabic 683. Anthologion : manuscript  [ca 17th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1gq8227,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1601/1700,,17th c.,,,,,,,,,,,,,,,,,,,,200 ff. ; 1479.6 g,Codex,313 x 224 x 55 mm,Paper,,,,,,,,,,"Rubrication|~|Decoration, Geometric|~|Colophon",,text,Liturgical books|~|Antiphonaries,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 683,,Sinai. Old Collection,,,https://www.loc.gov/item/00279391482-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas
,,discovery,"Sinai Arabic 685. Pentekostarion : manuscript [ca 17th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z15d9w6f,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1601/1700,,17th c.,,,,,,,,,,,,,,,,,,,,158 ff. ; 1819.2 g,Codex,313 x 245 x 52 mm,Paper,,,,,,,,,,Rubrication|~|Marginalia,,text,Liturgical books|~|Antiphonaries,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 685,,Sinai. Old Collection,,,https://www.loc.gov/item/00279390805-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas
,,discovery,"Sinai Arabic 686. Anthologion : manuscript [ca 16th c.]. St. Catherine's Monastery, Sinai, Egypt",,paged,ark:/21198/z1bk2gmg,ark:/21198/z11n94hj,Work,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  ,,,,1501/1600,,16th c.,,,,,,,,,,,,,,,,,,,,148 ff. ; 975.2 g,Codex,305 x 227 x 44 mm,Paper,,,,,,,,,,Rubrication|~|Colophon|~|Marginalia,,text,Liturgical books|~|Prayers,ara,right-to-left,Arabic,Naskh,,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 686,,Sinai. Old Collection,,,https://www.loc.gov/item/00279390799-ms/,,"Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director",Schneider | APO-DIGITAR 90/4.8 SES,11,The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas
